article,rev_id
Nemencio Acosta,1216990637
Basilio Ah,1242446129
Beverly Castillo,1171859695
Charles Bartlett Hyde,1247370983
Glenn Godfrey,1239031792
Alexander Albert Hunter,1247370963
Elfreda Reyes,1225001639
Bert Tucker,1215561378
Woldrich Harrison Courtenay,1237091310
Arnauld Antoine Akodjènou,1170437413
Jules-Armand Aniambossou,1248386169
Francis Covi,1197447438
Sefou Fagbohoun,1244960174
Louis Hunkanrin,1212917164
Louis Ignacio-Pinto,1192236303
Arouna Mama,1162194883
D. N. Dhungyel,1226923015
Dorjee Wangmo,1060085965
Ugyen Dorji (DNT politician),1243793309
Zangley Dukpa,1068932528
Dupthob,986218104
Choki Gyeltshen,967051066
Sherub Gyeltshen,1151261156
Choida Jamtsho,1154610749
Rinzin Jamtsho,986219619
Shingkhar Lam,1205968589
Tshewang Lhamo,1134603390
Kuenga Loday,1135378735
Dorji Namgyal,1157335890
Jigme Namgyal (Bhutan),1250417464
Kunzang C. Namgyel,1157055139
Wangdi Norbu,1226646329
Pema Chewang,1241911285
Pema Gyamtsho,1250135261
Kinga Penjor,1029727171
Yeshey Penjor,1154435788
Thakur S. Powdyel,1184305239
Jai Bir Rai,1247671463
Karma Rangdol,1140545677
Chogyal Dago Rigdzin,1240180535
Loknath Sharma,1151281659
Tenzin (politician),1244166908
Sonam Tobgye,1211978424
Dorji Tshering,1205736909
Kinga Tshering,1220863731
Namgay Tshering,1226645464
Ugyen Tshering,1216960207
Jigme Wangchuk,1076705305
Lhatu Wangchuk,1242666773
Khandu Wangchuk,1225408958
Norbu Wangchuk,1105642733
Tshering Wangchuk,1227847643
Karma Donnen Wangdi,1150559998
Tshencho Wangdi,935053725
Ugyen Wangdi,1010522641
Dechen Wangmo (politician),1198222416
Dechen Zangmo,1212616003
Neten Zangmo,1244820972
Nidup Zangpo,1179648130
Yeshey Zimba,1245331050
Botche Candé,992221311
Juliano Fernandes,1015285975
Teodora Inácia Gomes,1060153270
Desejado Lima da Costa,1200012565
Aristide Menezes,1142925183
Florentino Mendes Pereira,1177678990
Carmelita Pires,1185452679
Agnelo Regalla,1189186057
Nataniel Aguirre,1226514494
Francisco Argandoña,1227518824
Atanasio de Urioste Velasco,1227518654
Isaac Ávalos,1226316088
Augusto Céspedes,1231708987
Adolfo Chávez,1248979046
Chi Hyun Chung,1241844844
Pantaleón Dalence,1227643398
Rafael Peña,1228024668
Marcelo Elío,1219316021
Marcial Fabricano,1064844718
Fernando Eloy Guachalla,1239045289
Toribia Lero Quispe,1242300969
Antonio Machaca,1219966135
Adolfo Mendoza,1214469646
Manuel de Molina Zamudio,1234177241
Pedro Domingo Murillo,1234930001
Francisco Burdett O'Connor,1226589407
Manuel Luis de Oliden,1227718125
Simón Iturri Patiño,1237235215
Bonifacio Pinedo,1249373475
Julio Pinedo,1250345133
Gary Prado Salmón,1195939890
José Mariano Serrano,1102912474
Moisés Torres (politician),1227642782
Fernando Vargas Mosua,1218741477
Jaime de Zudáñez,1229058411
Kemal Ademović,1242412154
Mehmed Alajbegović,1250318982
Boško Baškot,1153745598
Salko Bukvarević,1152217397
Sabina Ćudić,1248877827
Dženan Đonlagić,1177822723
Edin Forto,1220369102
Dževad Galijašević,1239849237
Josip Grubeša,1208916358
Ankica Gudeljević,1208918047
Hakija Hadžić,1230312593
Mirsad Hadžikadić,1240877452
Sanjin Halimović,1241231943
Sevlid Hurtić,1232585595
Husein Miljković,1242157045
Jasmin Imamović,1234052579
Adamir Jerković,1247049881
Esed Kadrić,1244486253
Mehmed Kapetanović,1245241762
Osman Karabegović,1243518890
Rusmir Mahmutćehajić,1227279651
Amor Mašović,1191081387
Božidar Matić,1248791274
Dragan Mektić,1224295220
Ademaga Mešić,1227059736
Jelka Miličević,1208917045
Abdulah Mutapčić,1229796197
Abdulah Nakaš,1175001666
Damir Nikšić,1245042669
Ismet Popovac,1231812222
Hakija Pozderac,1184510646
Hamdija Pozderac,1195934285
Nurija Pozderac,1197296458
Đuro Pucar,1244979237
Svetozar Pudarić,1156216427
Alen Šeranić,1202430663
Uglješa Uzelac,1231181406
Nezir Škaljić,1198617659
Ibrahim Spahić,1246499104
Jelena Trivić,1214253428
Milan Uzelac,1243511577
Dragan Vikić,1242397174
Miloš Vukašinović,1221047215
Philip Matante,1246418220
Leetile Disang Raditladi,1178476996
Patrick van Rensburg,1247394394
Tobias de Aguiar,1226478932
Medeiros e Albuquerque,1176588076
Léo de Almeida Neves,1182796131
Antônio Pinto Chichorro da Gama,1224035109
Cipriano Barata,1248173582
Jader Barbalho Filho,1153333232
Irani Barbosa,1199631944
Djalma Bastos de Morais,1180933919
"Henrique de Beaurepaire-Rohan, Viscount of Beaurepaire-Rohan",1117645422
Natália Bastos Bonavides,1246064882
Marcos Braz,1194912644
Amador Bueno,1218000288
Maurício Campos de Medeiros,1250050202
Marcelo Cecé,1226004242
Izolda Cela,1246064910
Margarete Coelho,1234976623
Paulo Corrêa,1232482469
Miguel Couto,1237350838
João Cunha (politician),1100962574
"Manuel Jacinto Nogueira da Gama, Marquis of Baependi",1241496689
Aécio de Borba,1232075289
José Abílio Silva de Santana,1247550991
Alércio Dias,1101206546
Délio dos Santos,1159365191
Ademar Frederico Duwe,1232135695
Paulo Cesar Farias,1234365972
Emília Fernandes,1232431995
José Carlos da Silva Mayrink Ferrão,1194157482
Juscelino Filho,1187809146
Pedro Paulino de Fonseca,1217010787
Francisco Julião,1228999761
Jofran Frejat,1159362123
Almir Gabriel,1191964237
Joaquim Gomes de Souza,1176844004
Abdul Hamid Sebba,1250026721
José Carlos Barbosa,1246786160
José Eriberto Medeiros,1222167969
Camila Jourdan,1240746354
Jutahy Júnior,1226520601
Joaquim Gonçalves Ledo,1223962625
Antônio Leite Andrade,1101206516
Ronaldo Lessa,1225265033
Vinicius Lummertz,1240160240
Londres Machado,1242607162
Alceste Madeira,1247551254
Beto Mansur,1221098764
Pablo Marçal,1250027180
Horácio de Matos,1226009834
Sandra Meira Starling,1248440839
Gerardo Melo Mourão,1245729965
Murilo Melo Filho,1233198027
Cândido Mendes de Almeida,1238920549
Gilmar Mendes,1242250612
Claudio Modesto,1246064580
Carlos Eduardo Moreira Ferreira,1087824575
José Múcio,1218280310
Pedro Soares Muñoz,1235664468
Paulo Nani,1242343796
Dora Nascimento,1208121039
Carlos Neder,1246065514
Domingos Gomes de Aguiar Neto,1178155220
"Manuel Luís Osório, Marquis of Erval",1249279029
Hildebrando Pascoal,1088472912
Astrojildo Pereira,1225818171
Joaquim Alvaro Pereira Leite,1240167587
Francisco José Pinheiro,1221332843
Mario Pinotti,1249739851
Henrique Pizzolato,1146046975
Plínio de Arruda Sampaio Jr.,1246065571
Marcio Pochmann,1227539038
Presidency of Castelo Branco,1247853934
Presidency of Eurico Gaspar Dutra,1240095314
Presidency of Fernando Henrique Cardoso,1247854957
Presidency of Itamar Franco,1247855190
Presidency of Juscelino Kubitschek,1247853887
Irondi Pugliesi,1226012000
Eusébio de Queirós,1152369072
Marco Antonio Raupp,1240228814
Renan Contar,1245624959
Robert Rey (plastic surgeon),1249338218
José Richa,1248725167
Ary Rigo,1232333312
Eduardo Rocha,1193380607
Betinho Rosado,1246064759
Rosana Martinelli,1230117539
Antônio Ricardo dos Santos,1184506048
Augusto Severo de Albuquerque Maranhão,1168433608
"José Manuel da Silva, Baron of Tietê",1239452174
Fabiano Silveira,1232432585
Vittorio Sorotiuk,1246065682
Jose de Sousa Campos,1015210781
"Irineu Evangelista de Sousa, Viscount of Mauá",1249997750
"João Cardoso de Meneses e Sousa, Baron of Paranapiacaba",1163771893
Aureliano Cândido Tavares Bastos,1246603749
Juarez Távora (general),1243281944
"Antônio de Queirós Teles, Baron of Jundiaí",1014343460
Nelson Trad Filho,1201215647
Evaristo da Veiga,1149938942
Luís Viana Neto,1246449214
Augusto Ximeno de Villeroy,1216910276
André Zacharow,1188242249
Murilo Zauith,1191804969
Zeca do PT,1232505950
Aleksandar Alekov,1215311752
Anyu Angelov,1215311929
Atanas Zapryanov,1241175591
Atanas Atanasov (politician born 1990),1236766093
Atanas Atanasov (politician),1239086809
Hristo Atanassov,1215320743
Jonas Basanavičius,1238466176
Tsvetko Boboshevski,1222513400
Alexander Bogoridi,1242153001
Chairman (President) of Bulgaria,1227609197
Dzhevdet Chakarov,1245989144
Vasil Chichibaba,1215313341
Lea Cohen,1215313537
Vladimir Damgov,1215314052
Stanislav Daskalov,1236020876
Stefan Dimitrov (politician),1249080975
Ivan Dimov (scientist),1215314240
Valentin Fortunov,1215314438
Tsoncho Ganev,1240457984
Georgi Gvozdeykov,1243679989
Goritsa Grancharova,1244496816
Ivancho Hadzhipenchovich,1215314724
Ivan Demerdzhiev,1246703703
Aleksi Ivanov,1215314827
Grozdan Karadzhov,1250148087
Vladimir Karolev,1183947838
Georgi Kirkov,1215315466
Spiro Kitinchev,1244548670
Ivan Kondov,1244791314
Kostadin Kostadinov (professor),1215315664
Gavril Krastevich,1242153020
Petar Kulenski,1236793256
Lazar Lazarov,1215860047
Nikola Lazarov,1246693713
Ivan Marazov,1215315878
Venko Markovski,1235730767
Yakov Matakiev,1180593616
Ilian Mihov,1243605333
Raya Nazaryan,1241562603
Nikolay Milkov,1159601677
Plamen Panayotov,1133046866
Vladislav Panev,1236796256
Asparuh Panov,1022365931
Atanas Pekanov,1211256598
Sasho Penov,1208372103
Lyudmila Petkova,1240500207
Hristo Petrov,1242211308
Rosen Plevneliev,1243979008
Aleksandur Pulev,1192998630
Denitsa Simeonova,1236772129
Ivan Stanchov,1189228353
Kalin Stoyanov,1250344595
Stanislav Stoyanov (politician),1245317002
Dragomir Stoynev,1236777307
Teodora Genchovska,1217932516
Daniel Valchev,1227658311
Krasimir Valchev,1237335760
Velko Valkanov,1211235525
Ventsislav Varbanov,1236795881
Damyan Velchev,1241904410
Svetoslav Vitkov,1243474576
Mincho Yovchev,1101186643
Atanas Zafirov,1248790402
Martin Zaimov,1187122509
Dragomir Zakov,1177150880
Nayden Zelenogorski,1181274805
Boureima Badini,1188858837
Blaise Bassoleth,1194947033
Nazi Boni,1165935460
Eric Bougouma,1224650590
François Compaoré,1231273948
Daniel Ouezzin Coulibaly,1240877830
Toubé Clément Dakio,1139020686
Frédéric Guirma,1196782670
Emile Ilboudo,1188858797
Zinda Kaboré,1240877157
Christophe Kalenzaga,1188339738
Joséphine Drabo Kanyoulou,1188917017
Joséphine Ki-Zerbo,1108677667
Begnon-Damien Koné,1177650476
Yabre Juliette Kongo,1219061952
Kouamé Lougué,1188339825
Jean-Baptiste Natama,1115090605
Jean-Baptiste Ouédraogo,1241452397
Mamadou Ouédraogo,1186807529
Ousmane Bougouma,1220964955
Pargui Emile Paré,1227770299
Filippe Savadogo,1099231025
Nouhoun Sigue,1193864167
Diongolo Traore,1177650766
Maurice Yaméogo,1203177077
Saye Zerbo,1236924018
Aung Than Oo,1226314813
Aye Ko (artist),1151370568
Ba Shin,1087648145
Bao Youxiang,1231942275
Bawk Ja,1210082543
Cheery Zahau,1245373592
Oscar de Glanville,1216156762
M. A. Gaffar,1189278863
Han Tha Myint,1177347217
Hla Maung Shwe,1144174107
Hso Khan Pha,1210083613
Nai Htaw Sorn,1210083144
Htay Aung (businessman),1169933380
Htin Linn Aung,1245373600
Ja Htoi Pan,1245373603
Khin Kyaw Han,1036478390
Khin Ma Ma Myo,1227269939
Khin Maung Swe,1234386190
Khun San Lwin,1210189937
Ko Ni,1245412082
Thakin Kodaw Hmaing,1221126119
Kwe Te No,1207433410
Sao Kya Seng,1250357483
Kyaw Moe Tun,1203399746
Kyaw Tun,1246524261
Kyaw Zaw Oo,1227561394
Duwa Lashi La,1250281251
Lian Hmung Sakhong,1245373615
Sultan Mahmud (minister),1240728343
Maran Brang Seng,1239820808
Gani Markan,1205964987
Maw Htun Aung,1245372940
"Myint Swe (politician, born 1965)",1250134288
Myo Yan Naung Thein,1169934161
Naw Ohn Hla,1245373645
Nay Myo Wai,1065794809
Nay Zin Lat,1140270731
Kyaw Ni,1197273116
Nyi Sein,1245373470
Nyo Nyo Thin,1169933560
Pu Pa Thang,1248165000
San Tun,1245372381
Sao Sanda,1210083781
Sasa (politician),1245373652
Saw Sa,1087057198
Saya Gyi U Nu,1235897720
"Sein Win (politician, born 1944)",1147278693
Mya Lay Sein,1222232537
Sao Seng Suk,1210083818
Shwe Ohn,1219791322
Soe Moe Hlaing,1177185207
Sultan Ahmed (Burmese politician),1214544169
Naw Susanna Hla Hla Soe,1245373664
Tan Yu Sai,987791661
Taw Phaya Galay,1239004774
Tayzar San,1227692854
Than Nyein,1219791544
Than Sein,1245372417
Than Win,1245373365
Thaung Tun (politician),1245373050
Baganset U Thaw,1245618789
Thein Maung,1238454181
Thein Nyunt (politician),1234388263
Thet Win Aung,1170350688
Thirty Comrades,1242193633
Tin Aye,1239526756
Tu Hkawng,1245373670
Wai Moe Naing,1142166678
Win Ko Ko Latt,1243165916
Maung Wuntha,1192257938
Yawd Serk,1250459738
Za Hlei Thang,1212771736
Zaw Htay,1220263916
Zura Begum,1207585856
Pierre Baranyanka,1227694880
Joseph Biroli,1244607980
Evelyne Butoyi,1226287594
Joseph Cimpaye,1247008320
Edouard Nduwimana,1249889245
Gervais Nyangoma,1172072408
Gérard Mfuranzima,1059652996
Cyrille Ndayirukiye,1235862392
Révérien Ndikuriyo,1231164333
Tharcisse Niyongabo,1218269209
Gabriel Nizigama,1193500276
Jean-Baptiste Ntidendereza,1176698590
Ririkumutima,1233102698
Agathon Rwasa,1227287425
Imelde Sabushimike,1243757340
Alexis Sinduhije,1227751790
Ang Vong Vathana,1242000913
Samheng Boros,1217047991
Bun Chanmol,1229174400
Chem Snguon,1243810904
Chhan Sokhom,1243810911
Chuon Saodi,1243810923
Duong Sam Ol,1250510333
Ieu Koeus,1234647985
Ith Samheng,1246668602
Khem Veasna,1210437333
Kou Roun,1243810993
Daran Kravanh,1096672232
Lon Nil,1220226778
Mao Ayuth,1171497670
Neav Sithong,1243811022
Ngoun Chhay Kry,1243811027
Norodom Norindeth,1220843919
Norodom Phurissara,1243811051
Oung Ouen,1079121769
Phlek Chhat,1244202380
Ponn Vongs Vaddey,1243811080
Samheng Bora,1194560189
Say Phouthang,1174776111
Sisowath Youtevong,1221932398
So Nem,1243811102
Tep Hun,1243811136
Tep Phan,1059565834
Tep Vattho,1243808497
Thiounn,1178861440
Touch Kim,1243811146
Truong Cang,1157572449
Tuot Saron,1171902721
Uch Ven,1178094497
Uk Vithun,1243811158
Ung Hong Sath,1094819140
Veng Sakhon,1249720857
Yat Hwaidi,1130454039
Marie Catherine Abena,1241219287
Haman Adama,1246435409
Vincent de Paul Ahanda,1249317685
Ahmadou Ahidjo,1250594773
Joseph Beti Assomo,1229939964
Charles Ateba Eyene,1234063279
Olivier Bilé,1243540290
Dsamou Micheline,1223788177
Lawrence Fonka Shang,1041211681
Victor Fotso,1102345166
Séraphin Magloire Fouda,1009662257
Lucy Gwanmesia,1221349803
Njomgang Isaac,1108440685
René Jam Afane,1231186334
Augustine Ngom Jua,1249031959
Paul Monyonge Kale,1214426931
Enanga Kebbi,1219533774
Pierre Kotouo,1177650482
Laurentine Mbede,1240148045
Albert Mbida,1230583945
Ibrahim Mbombo Njoya,1226331859
Clémentine Ananga Messina,1217696496
Ousmane Mey,1017007525
Victor Mukete,1250196607
Bernard Muna,1108720863
Jerôme Mvondo,1250160956
Anne Marthe Mvoto,1225861548
Hermine Patricia Tomaïno Ndam Njoya,1240147077
Pierre Ngayewang,1177650598
John Ebong Ngole,1151361877
Xavier Ngoubeyou,1242530072
Victor Anomah Ngu,1152439979
Julienne Niat,1227015746
Dorothy L. Njeuma,1240137941
Bernard Njonga,1098278415
Arouna N'Joya,1177650613
Edouard Nomo-Ongolo,1146536611
Antoine Ntsimi,1180554993
Paul Pondi,1242817206
Félix Sabal Lecco (politician),1148553193
François Sengat-Kuo,1199699881
Madeleine Tchuente,1225866384
Félix Tonye Mbog,1226983598
Kah Walla,1239668367
Zakiatou Djamo,1235834775
José Manuel Gomes Andrade,1216083405
Honório Barreto,1249443443
Pedro Fernandes Lopes,1191590141
Januaria Moreira,1225864918
Paulo Rocha (Cape Verde politician),1177459663
Gilberto Correia Carvalho Silva,1101613548
Luís Filipe Tavares,1213485215
Carlos de Vasconcelos,1216635216
Abraão Vicente,1213485569
Jean-Bédel Bokassa,1248397829
Antoine Darlan,1217196175
Georges Darlan,1211998269
Catherine Denguiadé,1242454262
Henri-Marie Dondra,1221994311
Saif Durbar,1240973609
Gaston N'Guérékata,1239810898
Jean-Benoît Gonda,1159473113
Hassan Al Habib,1140307699
Rodolphe Iddi Lala,1242127344
Désiré Kolingba,1226461295
Tchakpa M'brede,1246969392
Karim Meckassoua,1224144854
Abakar Sabone,1236990005
Levy Yakete,1229277170
Achta Ahmat Bremé,1243871975
Kamougue Assoum,1195939436
Christian Georges Diguimbaye,1227146224
Firmin Djidingar,1191501257
Roger Djikisna,1175430342
Issa Doubragne,1236321102
Moussa Faki,1247480258
Arabi El Goni,1185921742
Isabelle Kassire,1246170190
Oueddei Kichidemi,1162338564
Alphonse Kotiga,1108077983
Baba Laddé,1207731827
Nadji Madou,872461806
Mahmoud Ali Seid,1231975933
Mariam Mahamat Nour,1179344861
Laoukein Kourayo Médard,872513852
Abbo Nassour,1144389013
Tahir Hamid Nguilin,1085015143
Quatre Sou Quatre,1193126229
François Tombalbaye,1250337903
Saadie Goukouni Weddeye,1235451008
Alejandro Serani Burgos,1232887754
Beltrán Mathieu,1240166319
Alexandra Benado,1247622508
Rolando Calderón,1241145448
Eugenio Cantuarias,1246582918
Carlos Balmaceda Saavedra,1246583396
Jorge Cauas,1216583569
Alberto Cooper,1246582150
Fernando Cordero Rusque,1246582796
Juan de Dios Correa de Saa,1246583602
María Silvia Correa Marín,1233099485
Álvaro Covarrubias,1246583605
Pedro Nolasco Cruz Vergara,1236685196
Jose Fernandez Dubrock,1209556113
Juan Egaña,1246583619
Sergio Fernández Fernández,1246582974
Ángel Flisfisch,1238013543
Jaime Gazmuri,1220158605
Carlos González Márquez,1241138604
"David Henríquez (footballer, born 1977)",1241826912
Alejandra Bravo Hidalgo,1210732533
Checho Hirane,1232905225
Ricardo Hormazábal,1241145426
Aucán Huilcamán,1216869009
Liliana Jadue,1218197818
Andrés Jouannet,1232904571
Antonio Leal Labrín,1240072329
Graciela Mandujano,1246581836
Daniel Manouchehri,1225804893
Rodrigo Mundaca,1234717906
Sergio Ortega (composer),1224512179
Manuel Ossa Ruiz,1197442605
Miguel Otero Lathrop,1246581884
Sergio Páez Verdugo,1233100674
Luis Palacios Rossini,1240166225
Héctor Parra (footballer),1246581897
Ignacio Pérez Walker,1246582371
Bernhard Eunom Philippi,1237244682
Germán Picó Cañas,1233081384
Tancredo Pinochet,1246581910
Jaime Pizarro,1246276668
Roberto Poblete,1246286451
Francisco Prat Alemparte,1246582387
Pablo Prieto,1246582394
Valentina Quiroga,1230256788
Patricio Rey Sommer,1226080617
Claudio Reyes,1246584115
Mario Ríos Santander,1246582411
Jennifer Rojas,1245058533
Miguel Schweitzer Walters,1233099801
Loreto Silva,1235451028
Roberto Thieme,1247033778
Manuel Antonio Tocornal,1246583701
Ramón Vega Hidalgo,1193587402
Juan de Dios Vial del Río,1246583715
Claudio Vicuña Subercaseaux,1240166459
Hernán Vodanovic,1241138610
Chris Watson,1245997885
Sergio Zarzar Andonie,1037723664
Cao Lihuai,1240382229
Fu Wenhua,1240083184
Gu Shu,1222977958
Hang Yihong,1117001263
Hao Hongjun,1182205038
Hoi Lai Fong,1222254128
Hu Fuming,1230177446
Jiao Xiaoping,1250403358
Lin Shengzhong,1229515337
Lu Feng (politician),1183319623
Shi Ping (politician),1247579845
Wang Liyan,1243521667
Wang Yonghong,1234882199
"Wang Wei (politician, born 1974)",1112864760
Wei Wenhui,1213106474
Zhang Lin (general),1243512125
José Manuel Restrepo Abondano,1240223372
Yahir Acuña,1245229750
Iván Darío Agudelo,1245229754
Carlos Mario Álvarez,1245234693
Rafael Francisco Amador Campos,1246254621
Julio Arboleda Pombo,1245236501
Justo Arosemena Quesada,1215952443
Germán Blanco Álvarez,1245229792
Manuel José Bonnet,1145659050
Wilson Borja,1245233085
Gloria María Borrero,1245229806
Carlos Fernando Galán,1245229831
José Eusebio Caro,1216025693
Ana María Castañeda,1246254674
Iván Cepeda,1245233092
